,transcripts,confidence
11373,almond,0.4479771554470062
11374,Sr,0.553022563457489
11375,Morgan,0.40616729855537415
11376,you are my dream today,0.7244932055473328
11377,seven,0.5963528156280518
11378,take one,0.46422258019447327
11379,seven news Belmont is not very,0.7195441126823425
11380,preventing 51 slang,0.6983867883682251
11381,service first 50 feet up,0.6602475047111511
11382,we also separate another 415 chest,0.8004437685012817
11383,G OS X device,0.6647624969482422
11384,broken readable,0.732024610042572
11385,Engine 5 you Medics medical for difficulty breathing Longfellow Apartments 1 3 5 0 Manzanita Avenue,0.7902805209159851
11386,seven,0.6229291558265686
11387,when I need you,0.6016245484352112
11388,these are there I call the RP back,0.7889130115509033
11389,forty seven two nine zero,0.7703521251678467
11390,74,0.5951521992683411
11391,v-7 to update status,0.6099812388420105
11392,Citrus Bowl,0.3786601722240448
11393,cold Rock Road doctor and I thought he's kind of he's always to I could forward,0.6993875503540039
11394,Parker gas,0.5567067265510559
11395,fir,0.4254864752292633
11396,persimmon tree,0.6404176950454712
11397,Baron Carolina 2011 72 and Jasmine Glenda out of Summer,0.8108190298080444
11398,perfect,0.5888543725013733
11399,technical issues,0.5884186625480652
11400,6th true straw for fourth year,0.7799468636512756
11401,Falcon Crest,0.504909336566925
11402, everything,0.5956597924232483
11403,stress medications copy,0.7396695017814636
11404,begin from that I was not the neighbor across the an area check,0.8152698278427124
11405,Highlands,0.4826466143131256
11406,happy 43 with 3500 still clear you need a 600,0.82692950963974
11407,Wanda,0.4159071445465088
11408,Grace God,0.5506551265716553
11409,Montana,0.5335615277290344
11410,74 medical few County Fairground Plumbing 90 stable Street,0.8053428530693054
11411,Oroville Chico wages for,0.6143136620521545
11412,divisive addicts medical for a fall,0.764274537563324
11413,option available to these three pictures from therapy I guess I only ever 2154,0.7969363927841187
11414,up to Isis,0.6929754018783569
11415,Forest,0.4588707387447357
11416,Nora,0.3587513267993927
11417,Margo Farber tight end available,0.5921050906181335
11418,32 Church of control burn 14th Street and Euclid Avenue 1732,0.7316112518310547
11419,Echo viruses for again this is a landscaping sprinklers there no sprinklers going off inside the building so we made that clear with the caller,0.8604939579963684
11420,"it's for 242 out of UK for $10,000 I'll confirm",0.8355557918548584
11421,par for Angeles copies,0.5731294751167297
11422,I'm not sure I'm on line one,0.6554154753684998
11423,treasure copies 1759,0.7168517708778381
11424,to the bus three or four point three billion 77 be looking for your pal,0.6587885022163391
11425,elevator hanging or seven to zero,0.839377760887146
11426,Covington,0.5765408873558044
11427,acacia,0.4201836585998535
11428,1762 1157,0.6572026014328003
11429,assuming the bushes is actually going to be the,0.8667553067207336
11430,very creative organized,0.6373966932296753
11431,Kevin Frazier,0.6142101883888245
11432,Renovations ready to copy,0.7620494961738586
11433,Angus know anyone allowed uncle,0.7019413709640503
11434, and you can't fight the legend like 16:30,0.7474005818367004
11435,Foreman television,0.619731605052948
11436,8 0 3 0,0.7280123233795166
11437,Petra,0.44363880157470703
11438,have a country and 14 coming,0.7699493169784546
11439,zepher protocol here for jockeys number,0.7563217282295227
11440,it's going to take more than stopping to 24 Spanish Garden,0.6492919325828552
11441,Olympus and still no responsible HQ,0.6154202222824097
11442,therapy,0.47276172041893005
11443,over 26 1970,0.6031622886657715
11444,Graham 1782 estate Forest,0.7125452160835266
11445,forty for this bus,0.7125410437583923
11446,Gallade 5/7,0.723118245601654
11447, have a hose Supply order for the Yankees already stopping,0.8563523292541504
11448,friendly,0.573273241519928
11449,Forest,0.359524130821228
11450,1st of forest that she was 1127 of 5,0.732173502445221
11451,Harvey Levin,0.5234746932983398
11452,Melody 21:21 basanti 2113,0.7456895709037781
11453,staff at this dump,0.4848417341709137
11454,temperance,0.6377949714660645
11455,Fran,0.36630895733833313
11456,zepher,0.562136709690094
11457,four,0.7554876208305359
11458,seven or 1066 1929 mangrove,0.6777356266975403
11459,first things first,0.6955844759941101
11460,Plaza,0.5714556574821472
11461,hog came in about 30 Co RPM,0.7500784993171692
11462,the non-injury castle I'd like to request one rotational toe for a blue Dodge Neon license five Tango Delta Bravo 6:02,0.8818201422691345
11463,sugar baby show me on that 1021,0.7763407230377197
11464,Haven 224 we've been extinct for exam for me,0.7867600917816162
11465,Bobby prototype he's were you a upon arrival everything is code for they're going to call if he comes,0.8382943272590637
11466,purple just eliminated,0.43417683243751526
11467,watching that 41 percent of domestic rights to three three seven surgeries,0.7671734094619751
11468,but I believe that this action is kind of sprawled out over probably about two blocks I want to try and make contact with all the drivers,0.8304014801979065
11469,forty minutes,0.4157405197620392
11470,you're 64 different updated person,0.7913805246353149
11471,Elsa,0.5444944500923157
11472,we've got this now,0.7501214146614075
11473,23 housing,0.693964421749115
11474,the units for for a welfare check possible DUI with children in a vehicle vehicle is a silver Hyundai Sonata for door leading from 30 Plaza Way Fran area are beach at that location Vehicles no longer,0.8598471283912659
11475,engine in detail,0.603199303150177
11476, and hose rubber,0.7411565780639648
11477,Holly,0.36902639269828796
11478,Kelly behind the soccer field meteor Mania 5 9 1 1 Maxwell drop,0.796264111995697
11479,good just to do Maddox medical as a result of a vehicle versus pedestrian at 268 for Kennedy Avenue between Ewing Drive and Rancho Arroyo Lane 1959,0.8499699234962463
11480,hermetic are simply trying to contact me you hear that,0.7829815745353699
11481,minor injury e State Street and Flume,0.7487903833389282
11482,11:20,0.6914515495300293
11483,Davis that 2051 and 2261 what happened to the guy area now on the third floor and we'll cut it out appreciate that my resources are servile 32 area I make note of that now and,0.8166437745094299
11484,Madonna 9-1-1 it's an open mind verbal on the,0.803448498249054
11485,I realized my sister,0.5102294683456421
11486,confident,0.5737099051475525
11487,that's all from the first stop and sits at work,0.779404878616333
11488,Fortune we have medics,0.5794167518615723
11489,portal fire support available,0.6847615242004395
11490,Kevin no call Neighborhood Church in four districts and disregard my last sent to ever is recommended on AVL,0.8398276567459106
11491,feather,0.626525342464447
11492,seven,0.5773237347602844
11493,Darby devising they've got him handcuffed now walking back in the store,0.8170484900474548
11494,so photos are no serial number,0.6901867389678955
11495,6th floor nice,0.6113958358764648
11496,e 9th clear from East Avenue still has it will stick you all the way to 32 and then turn around,0.6937199234962463
11497,pepper,0.6111771464347839
11498,sun with a Deborah,0.7157886028289795
11499,Bennett relation to the total box,0.6844578981399536
11500,part of the registry 66 and Route the scale Shack equipment Exchange,0.7161176800727844
11501,12th an I-70,0.6373089551925659
11502,do you want to see,0.7353010177612305
11503,exercise out of course,0.7197450995445251
11504,that's affirmative according to transportation and they won't go on,0.8408589363098145
11505,Bay church parking lot and I think the vehicle is it,0.8289840221405029
11506,front and brown will call back for clothing description tonight,0.7721417546272278
11507,11th 364 lat 377 6/4 on,0.7675392627716064
11508,five Victor the Red King 1 5 5 on a green Dodge Caravan,0.7588627338409424
11509,6th or 7th,0.5021875500679016
11510,5072 30 40 cents,0.7048851847648621
11511,Northbound Lanes,0.6679390072822571
11512,XXX,0.5338757038116455
11513,I got the other number is called the constant object that was in route upstairs they want to try to close the loop on this picture grab the issue of are we ready,0.8164173364639282
11514,tonight's report,0.6660128831863403
11515,Retreat to the city,0.5650787949562073
11516,Montana before I was European what was the 28th on that satellite,0.749803900718689
11517,Fargo and advisory to available response area,0.7422067523002625
11518,have you Association,0.7220004796981812
11519,Coal Fire And if you can handle that call canceling agent one,0.6363142132759094
11520,campus,0.5212094187736511
11521,zap will do,0.663176417350769
11522,little campfire,0.723391056060791
11523,all right 75 gram brownie part-time utility bears,0.8176730275154114
11524,again I think if I disregard Engine 4 is available responding 1639,0.7849847078323364
11525,fir she had a confirmed six Mary out of our department,0.7799896001815796
11526,so you can read this article,0.7739652991294861
11527,Hunter point five nine three eight six Midway,0.7275460362434387
11528,having had terminated turned over to PD 1920,0.7833758592605591
11529,happy,0.5685408711433411
11530,I just play one of your traffic is getting out I can't copy,0.8393132090568542
11531,quiet probation negative on a search or no alcohol class,0.7908843159675598
11532,Grand Theft,0.450215607881546
11533,sand for 191 company,0.7700154185295105
11534,real asset who black boy Adam for Union Lincoln,0.7151434421539307
11535,ICP fire laser,0.8253499269485474
11536,they're in the process of switching her medication she's been posting on social media she wants to kill herself,0.8781211376190186
11537,Barnes utility company address three yes muscle altered mental status,0.7775725722312927
11538,Santa Claus unconscious subject at City Hall for for a little Main Street,0.672382116317749
11539,fair enough,0.404114305973053
11540,service online at Garner,0.6349253058433533
11541,mm,0.7796382904052734
11542,December if it's burning out in the black no threat to the neighborhood cancel the response agent for is available,0.8413401246070862
11543,I'm almost a nice in it,0.6543871760368347
11544,please,0.36387455463409424
11545, 941 1639,0.7264809608459473
11546,Berry McCracken,0.6297159194946289
11547,4 2013 22,0.6211666464805603
11548,Fargo fire,0.7685234546661377
11549,where is reporting party for this Viceroy and swallowtail,0.8690952062606812
11550,Stoney TV Medics medical bill male 3 9 0 not Hill Avenue between the road and the dead-end 1639,0.8296859264373779
11551,Hickory,0.5110642910003662
11552,fidget 72 medical 13 Archuleta Drive,0.8531144261360168
11553,Andrea project here to advise what her mom's name is,0.7922171950340271
11554,s Fork,0.5431471467018127
11555,Selby coffee,0.6506415605545044
11556,Seven Hills 6/9 of Wood Lane,0.7147068977355957
11557,f,0.3678627014160156
11558,Chase who I'm thinking,0.5059806108474731
11559,Hart,0.4009854793548584
11560,and then 34 just was yourself,0.7167156934738159
11561,Graham any set it on fire,0.7087397575378418
11562,high five throughout the weekend is good for standing,0.6693070530891418
