,Unnamed: 0,transcripts,confidence,location_extraction
16250,16250,a alpha between cheap lasen Avenue and a one-way 1613,0.7436656951904297,"A Street , A Street"
16251,16251,acacia,0.6879081726074219,Acacia Avenue
16252,16252,Harry,0.5361625552177429,Harry Lane
16253,16253,go ahead,0.7596186995506287,Go Street
16255,16255,golf,0.6705072522163391,Golf Road
16256,16256,next to the bridge female laying next to a,0.7912799119949341,"Bridge Street , A Street"
16257,16257,Jubilee,0.6174641251564026,Jubilee Lane
16258,16258,I just wonder 2380 status yet,0.8267176747322083,Wonder Lane
16259,16259,Chico for Senator for an alternate 1020,0.7652052640914917,Chico Street
16264,16264,Casey 2118,0.5380337834358215,Casey Court
16265,16265,you show me on a follow-up to one for two glasses number 25,0.8288695812225342,A Street
16267,16267,make sure he actually makes it to the corner and then I'm going to be tonea tougher,0.8582433462142944,Tonea Way
16269,16269,French one on command,0.7598327994346619,French Avenue
16270,16270,summer their fire away,0.4852260649204254,Summer Lane
16271,16271,Coffey,0.3570953607559204,Coffey Lane
16272,16272,Pratt,0.3876793682575226,Pratt Avenue
16273,16273,seven 155 at Bridge Street and ordered an element that one PDF,0.843769907951355,"Bridge Street , Bridge Street"
16278,16278,87 to Anna cover copyist,0.8229636549949646,Anna Court
16279,16279,Norman,0.4025215208530426,Norman Street
16282,16282,fir,0.4158865213394165,Fir Street
16284,16284,circle into servitude responding,0.6268100738525391,Circle Lane
16285,16285,Neal,0.4613486528396606,Neal Road
16287,16287,Hunter 4570 45 feet Medics medical seizure the Dollar General nine three eight six Midwest present directory and build a highway Goa graphics,0.8038601279258728,"Hunter Lane , Dollar Road , A Street , Goa Way"
16288,16288,almond eyes,0.5429272651672363,Almond Drive
16289,16289,therefore I'll be right can I see you for a favor,0.6623818278312683,A Street
16290,16290,"or was it 45 they obviously 34 PSS PSS PSS 84,000 Little Shelter",0.8901675343513489,Little Avenue
16291,16291,Trevor well with him do you see any prior to 22,0.7267459034919739,Trevor Road
16293,16293,crest,0.5150070786476135,Crest Drive
16294,16294,dream,0.5078443884849548,Dream Lane
16295,16295,Chico fire,0.42522457242012013,Chico Street
16296,16296,Fortune,0.4835762083530426,Fortune Way
16299,16299,7th Street any scenario buzzer vehicles,0.6618705987930298,"7th Road , 7th Street"
16300,16300,after after quite a tradition that they're from they will have Runners up there for a while tonight,0.7792636752128601,"A Street , A Street"
16303,16303,Chico fire,0.6609222888946533,Chico Street
16306,16306,Silva,0.4706915318965912,Silva Lane
16307,16307,Penn favorite recipes,0.5997987985610962,"Penn Court , Favorite Court"
16308,16308,1st of James 0 9 1,0.7834456562995911,"1st Avenue , James Drive"
16310,16310,golf casual occasions,0.6892043352127075,Golf Road
16311,16311,Turner Fox capita,0.7412083745002747,"Turner Avenue , Fox Road"
16315,16315,Justa radio 10 how do you copy,0.7320435047149658,Justa Road
16316,16316,forty one take her and get a video screen,0.6309115886688232,A Street
16319,16319,purple division 2102 that 249 free traffic from your clock campus,0.703370213508606,Campus Drive
16320,16320,single fathers fast,0.5868862271308899,Single Lane
16321,16321,Pacific fiber will not clear,0.5869461894035339,Pacific Drive
16322,16322,184 division self-tan commune,0.6973302960395813,Self Lane
16323,16323,golf,0.6468728184700012,Golf Road
16324,16324,Travers still vehicles for,0.6782647967338562,Travers Lane
16327,16327,Circle,0.4763374030590058,Circle Lane
16328,16328,1st,0.4859550893306732,1st Avenue
16330,16330,Fortune,0.4607677459716797,Fortune Way
16332,16332,Harold,0.4569911658763886,Harold Lane
16333,16333,Dana has confirmed structure fire in the county eight nine nine El Monte Avenue structure fire eight nine nine El Monte trafficker Quay and Laquita transferring to Cal Fire 1633 fire,0.8390572071075441,"Dana Circle , El Monte Avenue , El Monte Avenue , El Monte Avenue"
16336,16336,Mann can be the one I give you originally the first Mary Ida Nora Henry and out of first Columbia,0.8022114038467407,"Mann Avenue , Mary Lane , Nora Way , Columbia Avenue"
16337,16337,Goa,0.6054674983024597,Goa Way
16339,16339,Lester says they have a son an engineer not a safe investment,0.702288806438446,"Lester Court , A Street , A Street"
16340,16340,jive a 24-hour Water Center,0.6452314257621765,"A Street , Center Street"
16341,16341,Pratt 4-0 yellow zebra Tom's on a RV,0.7440741062164307,"Pratt Avenue , A Street"
16342,16342,fir this is 2125 Orville did you cop traffic sand and just 72,0.7971623539924622,Fir Street
16344,16344,and it's gonna be medic speed and round to the F-18 car also that requesting if you can see it until they go so far,0.8497574329376221,Go Street
16346,16346,cover our face,0.6832836270332336,Our Way
16353,16353,Brice mbf a holly Hersman is on a 5150 self the middle volunteer,0.7790043950080872,"Brice Avenue , A Street , Holly Lane , A Street , Self Lane"
16354,16354,four children with no hospital,0.7389940023422241,No Way
16355,16355,engine 55 company 55 Squad an order from Foothill humanics medical ill person five nine two six Laporte roads between Webb Creek Circle and gold pan Court zeros are 33,0.8695641756057739,"Foothill Road , Webb Avenue , Webb Creek Road , Creek Circle , Gold Avenue , Gold Pan Court , Gold Pan Court"
16356,16356,I think we got a pretty well,0.7001697421073914,A Street
16357,16357,Brandy one of them,0.7378449440002441,Brandy Lane
16358,16358,1st,0.4619835317134857,1st Avenue
16359,16359,black forest,0.5044373273849487,Forest Lane
16360,16360,tell you my case number from that left 364 respiratory asleep,0.8353345394134521,My Way
16361,16361,we just ran him in our Esther it's an officer safety alerts from enough to you as well,0.8518667221069336,Our Way
16363,16363,Harold Stone conscious we have fire and Medics tomorrow and we're not sure how old the oldest son is we transfer Medics for per level,0.8242485523223877,"Harold Lane , Stone Road"
16364,16364,Amy Santiago,0.3642520904541016,"Amy Lane , Santiago Court"
16365,16365,Patterson,0.3834384381771088,Patterson Lane
16366,16366,Crossroads Monte Vista Avenue Prince of the residents they will flag you down,0.7377371788024902,"Crossroads Road , Monte Vista Avenue , Monte Vista Avenue , Prince Road"
16367,16367,Brunswick can I get 1150,0.7330053448677063,Brunswick Lane
16371,16371,Erin current on a 90-70 software door to a Lisa Malin at a very,0.8288548588752747,"Erin Way , A Street , A Street , Lisa Lane , A Street"
16372,16372,Torino for Mom,0.6092697978019714,Torino Court
16373,16373,Christopher,0.6189344525337219,Christopher Lane
16375,16375,Kerr join I'm Co for Allie okay,0.7031926512718201,"Kerr Lane , Allie Court"
16377,16377,and everyone's WFA that in the late 90s multicolor stretch Dodge van has in their driveway,0.7916701436042786,Dodge Avenue
16378,16378,Faber and five there's a large fire in the backyard been abandoned,0.8177184462547302,"Faber Street , A Street"
16381,16381,quiet,0.4513740837574005,Quiet Lane
16382,16382,4 29 Autumn Gold Drive Cross Street Chestnut Rose Lane Tyme out 900,0.8008769154548645,"Autumn Lane , Autumn Gold Drive , Autumn Gold Drive , Chestnut Circle , Chestnut Rose Lane , Chestnut Rose Lane , Tyme Way"
16383,16383,Prairie Park,0.6884002089500427,"Prairie Drive , Park Way"
16384,16384,Keri Talent energy because Jonas Ever After,0.6214475631713867,Keri Lane
16387,16387,Skyway cleaners and route for both vehicles,0.7162333130836487,Skyway Road
16388,16388,Center 664 131,0.6890211701393127,Center Street
16389,16389,portal 1629,0.7407721281051636,Portal Drive
16390,16390,this is a station of the Metro Center,0.5526304244995117,"A Street , Center Street"
16391,16391,Broyles left of second first of all,0.7539013624191284,Broyles Trail
16393,16393,Medicals result of a TC 264 Kennedy Avenue to Ewing Drive and Rachel Roy Lane twenty hundred,0.8621188998222351,"A Street , Kennedy Avenue , Kennedy Avenue , Ewing Drive , Ewing Drive , Roy Lane , Roy Lane"
16394,16394,Village was 1119,0.8100980520248413,Village Lane
16398,16398,Timber,0.6929149627685547,Timber Lane
16401,16401,rain storm my partner is hiding under our bed,0.7375397682189941,"My Way , Our Way"
16402,16402,Caroline six people parking lot,0.6522917747497559,Caroline Drive
16405,16405,Francis gravity 7,0.5476671457290649,Francis Road
16409,16409,Jacob had both parties advising for 15 verbal only requesting an,0.7993344664573669,Jacob Street
16412,16412,Covey personal,0.7561147212982178,Covey Court
16414,16414, patience is in the back Center Farmers Hall,0.7712706923484802,"Center Street , Hall Drive"
16417,16417,temperance,0.5865785479545593,Temperance Way
16418,16418,Spring Water tenders 832,0.6944959759712219,Spring Lane
16420,16420,Foreman are Pia was going to be in a bar,0.7852694988250732,A Street
16422,16422,okay I got the abscissa communications as a good contact with them if they wanted to go directs that would be appropriate because we break up a rescue group to rescue French try tilt for or go to Communications know so we can get that was close,0.8550704121589661,"A Street , Go Street , A Street , French Avenue , Go Street"
16424,16424,Darby Ventures but boyfriend is still there,0.8082114458084106,Darby Road
16426,16426,Gala negative down as though they were trying to contact me,0.8076876997947693,Gala Lane
16427,16427,Chris,0.6173961758613586,Chris Court
16431,16431,obsession,0.4778203070163727,Obsession Road
16434,16434,York all wrong way driver I just one second,0.7316771149635315,York Road
16435,16435,Victor least I've been a it available,0.7505455613136292,"Victor Drive , A Street"
16436,16436,acacia tree,0.5030503869056702,Acacia Avenue
16437,16437,four other such a hurry 32 Rose 1228 1763,0.8135126233100891,"A Street , Rose Lane"
16440,16440,this one is a divisor spot,0.816294252872467,A Street
16441,16441,Acacia copies,0.5676941871643066,Acacia Avenue
16442,16442,nugget 85 Aurelius price a lot,0.7591590881347656,"Nugget Lane , A Street"
16443,16443,Garden Hotel,0.4707880914211273,Garden Drive
16444,16444,Pearson,0.5351935029029846,Pearson Road
16446,16446,Chico fire engines fire,0.7604879140853882,Chico Street
16448,16448,anyone can only cancel your response to three Saint Helens place,0.8196853399276733,Saint Helens Lane
16450,16450,Hart license Lansing you are,0.6676477789878845,Hart Lane
16451,16451,Clara,0.5195556282997131,Clara Lane
16452,16452,Fox 24 because it's honest,0.5146807432174683,Fox Road
16453,16453,Harlan 74th available will be responding for 50 cents,0.7855446338653564,Harlan Avenue
16454,16454,temperance,0.3726826608181,Temperance Way
16459,16459, Hunter 41b medic medical for difficulty breathing respond with Medics who are in route to one one six Innsbrook Way Country Villa apartment unit 3 Alpha 3 Alpha 1712,0.8492054343223572,"Hunter Lane , Innsbrook Way , Innsbrook Way , Country Drive , Villa Street"
16460,16460,West,0.4312748908996582,West Drive
16462,16462,sugar cane tram closer to the North Shore,0.7730809450149536,North Road
16465,16465,unable to locate 4950 Maple Spring Road Crescent is the first because for,0.8355668783187866,"Maple Avenue , Maple Spring Road , Maple Spring Road , Crescent Drive"
16466,16466,diversity 1098 no robbers are,0.8156778216362,No Way
16469,16469,California yellow for one two for two two zero lessons all moved,0.8231042623519897,California Way
16472,16472,service 16 that song,0.7298184037208557,Service Street
16473,16473,Fortune,0.5898105502128601,Fortune Way
16474,16474,4th,0.4149271249771118,4th Avenue
16477,16477,Hearst,0.4658359587192536,Hearst Avenue
16478,16478,I can actually become a 64 bit buttocks medical code to difficulty breathing you should know that seven one one table that holder that's dark direct Scottwood rest their acceptance rate,0.8339825868606567,"A Street , Scottwood Road"
16479,16479,my resources,0.6279231905937195,"My Way , Resources Lane"
16480,16480,G Gotham,0.5422218441963196,G Road
16481,16481,comice okay I couldn't get 14 sheet,0.8209244608879089,Comice Court
16488,16488,Coffey meaning good work by Pretenders mmm,0.4978779256343842,Coffey Lane
16489,16489,7th mitigation 3430 throws,0.7357556223869324,7th Road
16492,16492,Clara 1330,0.6222553849220276,Clara Lane
16493,16493,Billie we are going forth,0.6963019371032715,Billie Road
16494,16494,Timber Tech starting one,0.4806506633758545,Timber Lane
16496,16496,Echo fire engine for is in quarters we can take that Colony Road church and less 941 closer,0.795016884803772,"Echo Lane , Colony Road , Colony Road , Church Street"
16498,16498,Chico 6/8 is that vehicle kumbak,0.7368037104606628,"Chico Street , Kumbak Lane"
16500,16500,Perry V Surfer up,0.6168044209480286,Perry Road
16501,16501,Fargo Charlie you positive contact with the colourful clothes that was you or not,0.7642844915390015,Fargo Court
16502,16502,Jan 23,0.912838578224182,Jan Court
16503,16503,Charles V 4:07,0.593274712562561,Charles Way
16504,16504,whether credit cover a color or plate or anything for us to meet,0.8738272190093994,A Street
